"n" "mu" "sigma" "rep" "id" "mu_hat" "sigma_hat" "error" "errorMessage"
1000 2.5 2 718 192 2.47873916702396 2.02889979844107 FALSE ""
600 2.5 1.5 219 193 2.72120789689332 1.60260291079147 FALSE ""
200 2.5 1.5 87 194 2.61897813998276 1.5289688229902 FALSE ""
1000 1.5 2 383 195 1.56468356469797 2.09386789941669 FALSE ""
600 2.5 2 282 196 2.31064362739709 1.81724388790426 FALSE ""
600 1.5 1.5 81 197 1.43247264202352 1.4187810990901 FALSE ""
1400 2.5 1.5 258 198 2.23282577039475 1.39272997079369 FALSE ""
1000 1.5 1.5 158 199 1.46484818644587 1.45006008693257 FALSE ""
600 2.5 2 165 200 2.55541877208113 1.95182806441072 FALSE ""
1400 2.5 2 484 201 2.56168852878682 1.9914217242222 FALSE ""
200 1.5 1.5 125 202 1.61883670709506 1.63721135686568 FALSE ""
1000 2.5 1.5 394 203 2.69219420923208 1.62550488290959 FALSE ""
200 2.5 2 738 204 2.20109909901851 1.77555308716831 FALSE ""
1400 1.5 2 967 205 1.52225218560242 1.99653131517575 FALSE ""
200 1.5 2 888 206 1.95744544324669 2.59443599984724 FALSE ""
1400 1.5 1.5 541 207 1.41664972436355 1.42416805235039 FALSE ""
1400 1.5 1.5 636 208 1.50098297324572 1.5501181683735 FALSE ""
200 2.5 2 625 209 2.18615352105877 1.88084841608684 FALSE ""
600 1.5 1.5 975 210 1.51125755133084 1.45060245267838 FALSE ""
1400 1.5 2 473 211 1.34469711333432 1.83144638557063 FALSE ""
200 1.5 2 877 212 1.42973674006122 1.88449671503984 FALSE ""
200 1.5 2 896 213 1.70611512201412 2.22142982870184 FALSE ""
1400 2.5 2 335 214 2.45911575853402 2.02827692027187 FALSE ""
600 2.5 2 850 215 2.53613998394381 2.06110267896456 FALSE ""
600 1.5 1.5 687 216 1.50059987983214 1.55120457012853 FALSE ""
200 1.5 2 884 217 1.620719228613 2.08685578219228 FALSE ""
200 2.5 2 826 218 3.54348137517622 2.60012519903702 FALSE ""
1400 2.5 2 112 219 2.48950655442338 2.06039385214197 FALSE ""
1400 1.5 1.5 393 220 1.58730714513782 1.56320168217343 FALSE ""
200 2.5 1.5 350 221 2.4750660213981 1.58049562225511 FALSE ""
1400 1.5 2 184 222 1.54087879685948 1.99819680442723 FALSE ""
600 2.5 1.5 774 223 2.34875706025211 1.40869545202001 FALSE ""
600 1.5 1.5 566 224 1.4840479432626 1.55338422633016 FALSE ""
1000 2.5 2 531 225 2.57295612311664 2.04687580965142 FALSE ""
200 1.5 1.5 346 226 1.38117979642223 1.36569661345627 FALSE ""
200 1.5 2 672 227 1.80026411400415 2.18058118129944 FALSE ""
1000 2.5 1.5 192 228 2.78886088998327 1.60710109001021 FALSE ""
200 1.5 2 778 229 1.60267717006399 2.15665453770832 FALSE ""
1000 2.5 1.5 556 230 2.71548489858819 1.60622760109388 FALSE ""
600 1.5 1.5 202 231 1.33318250682241 1.39565423855226 FALSE ""
200 1.5 2 115 232 1.67332902829909 2.3628549110171 FALSE ""
1400 1.5 2 245 233 1.51274022165324 2.06258128161233 FALSE ""
1000 2.5 1.5 405 234 2.54010076968861 1.52590439955714 FALSE ""
1400 2.5 1.5 72 235 2.37875978034418 1.4365464043043 FALSE ""
1400 1.5 2 877 236 1.41951842497823 1.946157588237 FALSE ""
600 1.5 1.5 557 237 1.60305289243564 1.56635256554328 FALSE ""
200 1.5 2 378 238 1.52753131658585 2.12176209187458 FALSE ""
1400 2.5 2 961 239 2.51242873249675 1.97837801944039 FALSE ""
1400 1.5 1.5 776 240 1.5349640374839 1.5153570814016 FALSE ""
1000 1.5 2 712 241 1.46550071296004 1.96770468960531 FALSE ""
600 1.5 2 586 242 1.68034056533554 2.20494748051166 FALSE ""
600 2.5 2 387 243 2.49278072153686 1.92779593729381 FALSE ""
600 1.5 2 980 244 1.47300870007167 1.99531984110116 FALSE ""
600 1.5 1.5 528 245 1.54980447057619 1.50980504886996 FALSE ""
200 1.5 1.5 916 246 1.44175750031269 1.53521229943766 FALSE ""
600 2.5 2 256 247 2.46212179514108 2.01352593556618 FALSE ""
1000 1.5 2 868 248 1.45874871464285 2.00601656015832 FALSE ""
1400 1.5 1.5 42 249 1.58010316925792 1.5830713111261 FALSE ""
600 2.5 2 986 250 2.61109190786345 2.17000822253987 FALSE ""
200 2.5 2 272 251 2.90742001133551 2.168413729887 FALSE ""
600 2.5 1.5 657 252 2.51325262002532 1.55442982094091 FALSE ""
600 1.5 1.5 279 253 1.42022153424585 1.46822994221894 FALSE ""
1000 1.5 1.5 872 254 1.52954461748221 1.49175552692019 FALSE ""
200 1.5 1.5 342 255 1.36047932563892 1.34087833238914 FALSE ""
1400 2.5 1.5 837 256 2.49626543671391 1.5164070172551 FALSE ""
600 2.5 2 945 257 2.40391768147287 2.029099182288 FALSE ""
600 2.5 1.5 232 258 2.85560423427724 1.63479456725888 FALSE ""
