"n" "rep" "id" "beta_0_hat" "beta_1_hat" "gamma_0_hat" "gamma_1_hat" "error" "errorMessage"
1000 724 249 -0.0308374688091824 0 -0.693147180559945 0 FALSE ""
1000 879 250 -0.0647041914645236 0 -0.693147180559945 0 FALSE ""
1000 677 251 -0.0261176462456355 0 -0.693147180559945 0 FALSE ""
1400 201 252 -0.05461811383388 0 -0.693147180559945 0 FALSE ""
1400 850 253 -0.0493633540099315 0 -0.693147180559945 0 FALSE ""
200 951 254 -0.148743109886887 0 -0.693147180559945 0 FALSE ""
1000 707 255 -0.0668964924655928 0 -0.693147180559945 0 FALSE ""
200 755 256 -0.0895176961823951 0 -0.693147180559945 0 FALSE ""
600 243 257 -0.0336010991641029 0 -0.693147180559945 0 FALSE ""
1000 719 258 -0.0937063441432738 0 -0.693147180559945 0 FALSE ""
200 926 259 -0.101521202916806 0 -0.693147180559945 0 FALSE ""
600 566 260 -0.0346276175830877 0 -0.693147180559945 0 FALSE ""
1400 794 261 -0.00525441739697514 0 -0.693147180559945 0 FALSE ""
200 212 262 0.144859046415501 0.1020060029213 -0.299715756869419 0.493136595271791 FALSE ""
1000 950 263 -0.0337466148916997 0 -0.693147180559945 0 FALSE ""
200 471 264 -0.021012699371573 0 -0.693147180559945 0 FALSE ""
200 179 265 0.0227465277177212 0 -0.693147180559945 0 FALSE ""
600 495 266 -0.0608743180966298 0 -0.693147180559945 0 FALSE ""
1400 536 267 -0.0290000236267761 0 -0.693147180559945 0 FALSE ""
200 182 268 -0.0710091868136887 0 -0.693147180559945 0 FALSE ""
600 728 269 -0.0742668455024336 0 -0.693147180559945 0 FALSE ""
600 726 270 -0.0693711627415001 0 -0.693147180559945 0 FALSE ""
600 487 271 -0.0581943106917709 0 -0.693147180559945 0 FALSE ""
200 132 272 0.0195244621283276 0 -0.693147180559945 0 FALSE ""
1400 428 273 -0.0330069350948555 0 -0.693147180559945 0 FALSE ""
600 777 274 -0.0648538825889413 0 -0.693147180559945 0 FALSE ""
1000 157 275 -0.0892141666004622 0 -0.693147180559945 0 FALSE ""
200 694 276 -0.0339548496835693 0 -0.693147180559945 0 FALSE ""
200 403 277 0.00898784228013208 0 -0.693147180559945 0 FALSE ""
200 63 278 -0.0771258203959641 0 -0.693147180559945 0 FALSE ""
200 536 279 0.0602933775347434 0 -0.693147180559945 0 FALSE ""
1400 705 280 -0.0147098435064405 0 -0.693147180559945 0 FALSE ""
600 867 281 -0.0780268389909613 0 -0.693147180559945 0 FALSE ""
1400 720 282 -0.0456962006824794 0 -0.693147180559945 0 FALSE ""
1400 455 283 -0.0567976644152233 0 -0.693147180559945 0 FALSE ""
1000 547 284 -0.0437433026776526 0 -0.693147180559945 0 FALSE ""
200 711 285 0.0511699342531651 0 -0.693147180559945 0 FALSE ""
600 251 286 -0.0756404350776041 0 -0.693147180559945 0 FALSE ""
200 98 287 -0.132373419578914 0 -0.693147180559945 0 FALSE ""
600 528 288 -0.00809941923339238 0 -0.693147180559945 0 FALSE ""
1400 140 289 -0.0429253888388191 0 -0.693147180559945 0 FALSE ""
200 690 290 -0.12258875388466 0 -0.693147180559945 0 FALSE ""
200 693 291 -0.0209505884644898 0 -0.693147180559945 0 FALSE ""
200 113 292 -0.0106700171786802 0 -0.693147180559945 0 FALSE ""
600 590 293 -0.0655300141404322 0 -0.693147180559945 0 FALSE ""
1000 455 294 -0.0318146515155424 0 -0.693147180559945 0 FALSE ""
1400 247 295 -0.0319364220121794 0 -0.693147180559945 0 FALSE ""
200 549 296 -0.0197846519720611 0 -0.693147180559945 0 FALSE ""
1000 268 297 -0.00559250407389021 0 -0.693147180559945 0 FALSE ""
200 866 298 -0.109387468900373 0 -0.693147180559945 0 FALSE ""
1400 144 299 -0.0356232906465562 0 -0.693147180559945 0 FALSE ""
1000 969 300 -0.05764013438058 0 -0.693147180559945 0 FALSE ""
200 571 301 0.0104913085270705 0 -0.693147180559945 0 FALSE ""
600 28 302 -0.0435223648905019 0 -0.693147180559945 0 FALSE ""
200 80 303 0.010669963691153 0 -0.693147180559945 0 FALSE ""
1000 555 304 0.00310287612252042 0 -0.693147180559945 0 FALSE ""
200 626 305 -0.120007878073045 0 -0.693147180559945 0 FALSE ""
600 574 306 -0.0358656260562874 0 -0.693147180559945 0 FALSE ""
200 175 307 0.0720214480017241 0 -0.693147180559945 0 FALSE ""
1000 772 308 -0.018517302927019 0 -0.693147180559945 0 FALSE ""
1400 115 309 -0.0426362424915196 0 -0.693147180559945 0 FALSE ""
200 1 310 0.0630847714960795 0 -0.693147180559945 0 FALSE ""
1400 756 311 -0.0301248623418753 0 -0.693147180559945 0 FALSE ""
1400 456 312 -0.0426160486295171 0 -0.693147180559945 0 FALSE ""
600 505 313 -0.0439928573113607 0 -0.693147180559945 0 FALSE ""
1000 297 314 -0.083905336192893 0 -0.693147180559945 0 FALSE ""
200 949 315 -0.0185966656094782 0 -0.693147180559945 0 FALSE ""
200 163 316 0.267001697327377 0.0646906837229679 -0.214229989901036 0.478338654100421 FALSE ""
1400 205 317 -0.0726937259277166 0 -0.693147180559945 0 FALSE ""
1000 347 318 -0.0225686514423238 0 -0.693147180559945 0 FALSE ""
1000 137 319 -0.0380543517255427 0 -0.693147180559945 0 FALSE ""
1000 231 320 -0.0292575807034721 0 -0.693147180559945 0 FALSE ""
200 518 321 -0.0716628230354855 0 -0.693147180559945 0 FALSE ""
200 678 322 -0.0511612863472549 0 -0.693147180559945 0 FALSE ""
1000 660 323 -0.0232848172356458 0 -0.693147180559945 0 FALSE ""
1400 267 324 -0.0377514492084859 0 -0.693147180559945 0 FALSE ""
200 844 325 -0.026812100409072 0 -0.693147180559945 0 FALSE ""
600 642 326 -0.0440023528767348 0 -0.693147180559945 0 FALSE ""
1000 247 327 -0.0659236125890485 0 -0.693147180559945 0 FALSE ""
1400 605 328 -0.0473841928804774 0 -0.693147180559945 0 FALSE ""
1000 164 329 -0.0897588589196892 0 -0.693147180559945 0 FALSE ""
1000 813 330 -0.0217196042484963 0 -0.693147180559945 0 FALSE ""
1400 371 331 -0.0493526512572335 0 -0.693147180559945 0 FALSE ""
1000 308 332 -0.0370921017774656 0 -0.693147180559945 0 FALSE ""
1000 846 333 -0.0562833548633363 0 -0.693147180559945 0 FALSE ""
1000 327 334 -0.0583439665348901 0 -0.693147180559945 0 FALSE ""
1000 931 335 -0.0461089906356 0 -0.693147180559945 0 FALSE ""
200 945 336 -0.0182962489453353 0 -0.693147180559945 0 FALSE ""
1000 270 337 -0.00661421259154799 0 -0.693147180559945 0 FALSE ""
200 726 338 -0.0392994500265316 0 -0.693147180559945 0 FALSE ""
1400 275 339 -0.0264546085905239 0 -0.693147180559945 0 FALSE ""
1400 354 340 -0.0341968731609239 0 -0.693147180559945 0 FALSE ""
1000 304 341 -0.0140325775101351 0 -0.693147180559945 0 FALSE ""
600 955 342 -0.0408924390785857 0 -0.693147180559945 0 FALSE ""
600 531 343 0.0276652599080104 0 -0.693147180559945 0 FALSE ""
600 14 344 -0.044255574115323 0 -0.693147180559945 0 FALSE ""
1000 652 345 -0.0447733721582403 0 -0.693147180559945 0 FALSE ""
200 994 346 -0.0547435874138017 0 -0.693147180559945 0 FALSE ""
600 417 347 -0.0223284814227493 0 -0.693147180559945 0 FALSE ""
200 127 348 0.00340265347398973 0 -0.693147180559945 0 FALSE ""
1000 504 349 0.000433442339482034 0 -0.693147180559945 0 FALSE ""
