"n" "mu" "sigma" "rep" "id" "mu_hat" "sigma_hat" "error" "errorMessage"
1000 1.5 10 830 137 1.49735016620859 9.21857449521693 FALSE ""
600 1.15 1.5 731 138 1.13858073496119 1.45634317527208 FALSE ""
1000 1.5 10 675 139 1.50060485886808 9.81732083390319 FALSE ""
1000 1.15 1.5 660 140 1.15732110972137 1.5594705752652 FALSE ""
800 0.95 1.5 226 141 0.926892428026652 1.33851314353151 FALSE ""
800 1.15 1.5 159 142 1.14134176956366 1.48348587627943 FALSE ""
1000 0.95 1.5 573 143 0.963033120953396 1.58987767462937 FALSE ""
600 1.15 10 617 144 1.14176692302387 9.21925308512761 FALSE ""
1000 1.5 1.5 685 145 1.5263923675832 1.45605882496964 FALSE ""
1000 0.95 10 102 146 0.944948897910311 9.3048595194607 FALSE ""
600 1.5 10 715 147 1.5077572208755 9.52050489731061 FALSE ""
800 1.15 1.5 934 148 1.12053042191649 1.49345710634281 FALSE ""
1000 0.95 10 853 149 0.949374413542469 9.82737437594786 FALSE ""
400 0.95 10 250 150 0.946588987557056 10.0103810620234 FALSE ""
200 1.5 1.5 465 151 1.54125757421198 1.60344499060487 FALSE ""
1000 1.15 1.5 763 152 1.14387520733982 1.36983712336637 FALSE ""
600 1.15 1.5 973 153 1.15080205145704 1.43987659979771 FALSE ""
800 1.5 10 258 154 1.50198835222051 10.1824312195805 FALSE ""
600 1.5 1.5 942 155 1.50528135043412 1.431020212253 FALSE ""
400 0.95 1.5 525 156 0.943226884383918 1.54380180963996 FALSE ""
800 0.95 10 221 157 0.95272216811374 10.7455740716741 FALSE ""
200 1.5 10 323 158 1.49645955136355 9.82827284031104 FALSE ""
200 1.5 1.5 619 159 1.45778150338408 1.30920266925565 FALSE ""
200 1.5 10 687 160 1.50069170285058 8.62212215674524 FALSE ""
1000 0.95 10 854 161 0.955612337070069 9.38822848224352 FALSE ""
200 1.5 1.5 549 162 1.51410621758218 1.41455629040003 FALSE ""
1000 1.5 10 622 163 1.50854889819738 9.73319836743087 FALSE ""
800 0.95 1.5 126 164 0.948882900908616 1.58202089584342 FALSE ""
200 1.15 10 27 165 1.142313947959 8.01266627492708 FALSE ""
200 0.95 1.5 756 166 0.951667990272806 1.40128200681554 FALSE ""
400 0.95 1.5 196 167 0.943921126136826 1.55707057171497 FALSE ""
600 0.95 10 290 168 0.953408683323673 10.1533441518972 FALSE ""
1000 1.15 10 926 169 1.14306036846659 9.66844925992166 FALSE ""
1000 1.5 1.5 161 170 1.49569881230337 1.50822178663705 FALSE ""
200 0.95 1.5 150 171 0.915953480591563 1.45738545915153 FALSE ""
200 1.15 1.5 996 172 1.15238152009633 1.39080719171579 FALSE ""
600 1.5 10 134 173 1.49665025359301 10.0220091704196 FALSE ""
400 0.95 1.5 534 174 0.963525740478617 1.68363546636428 FALSE ""
200 1.5 1.5 349 175 1.40649297618543 1.25612205346833 FALSE ""
1000 0.95 1.5 656 176 0.951969211752507 1.62045515360573 FALSE ""
800 1.5 1.5 878 177 1.49903701022332 1.38037680663549 FALSE ""
1000 0.95 1.5 888 178 0.93700297705789 1.33363434719647 FALSE ""
1000 0.95 1.5 219 179 0.952819520707246 1.53847640240041 FALSE ""
200 0.95 10 413 180 0.949658191928046 9.17675848369219 FALSE ""
400 0.95 1.5 731 181 0.944919860645701 1.4161468776046 FALSE ""
800 0.95 1.5 966 182 0.947751968258049 1.3561461723389 FALSE ""
1000 0.95 1.5 378 183 0.956837166630263 1.57288486823888 FALSE ""
800 0.95 1.5 772 184 0.961956334566631 1.52934891677552 FALSE ""
600 1.15 10 320 185 1.14893395351972 10.2705929010764 FALSE ""
